"ID","TASK","WHO ID","WHAT ID","RELATED ASSOCIATION","DUE DATE","TASK SUB TYPE","DESCRIPTION","STATUS","PRIORITY","STATUS"
"00T3C00000GLE4hUAH","task 1072","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4iUAH","task 1073","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4jUAH","task 1074","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4kUAH","task 1075","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4lUAH","task 1076","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4mUAH","task 1077","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4nUAH","task 1078","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4oUAH","task 1079","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4pUAH","task 1080","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4qUAH","task 1081","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4rUAH","task 1082","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4sUAH","task 1083","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4tUAH","task 1084","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4uUAH","task 1085","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4vUAH","task 1086","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4wUAH","task 1087","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4xUAH","task 1088","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4yUAH","task 1089","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE4zUAH","task 1090","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE50UAH","task 1091","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE51UAH","task 1092","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE52UAH","task 1093","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE53UAH","task 1094","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE54UAH","task 1095","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE55UAH","task 1096","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE56UAH","task 1097","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE57UAH","task 1098","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE58UAH","task 1099","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE59UAH","task 1100","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5AUAX","task 1101","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5BUAX","task 1102","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5CUAX","task 1103","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5DUAX","task 1104","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5EUAX","task 1105","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5FUAX","task 1106","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5GUAX","task 1107","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5HUAX","task 1108","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5IUAX","task 1109","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5JUAX","task 1110","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5KUAX","task 1111","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5LUAX","task 1112","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5MUAX","task 1113","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5NUAX","task 1114","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5OUAX","task 1115","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5PUAX","task 1116","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5QUAX","task 1117","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5RUAX","task 1118","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5SUAX","task 1119","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5TUAX","task 1120","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5UUAX","task 1121","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5VUAX","task 1122","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5WUAX","task 1123","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5XUAX","task 1124","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5YUAX","task 1125","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5ZUAX","task 1126","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5aUAH","task 1127","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5bUAH","task 1128","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5cUAH","task 1129","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5dUAH","task 1130","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5eUAH","task 1131","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5fUAH","task 1132","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5gUAH","task 1133","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5hUAH","task 1134","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5iUAH","task 1135","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5jUAH","task 1136","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5kUAH","task 1137","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5lUAH","task 1138","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5mUAH","task 1139","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5nUAH","task 1140","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5oUAH","task 1141","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5pUAH","task 1142","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5qUAH","task 1143","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5rUAH","task 1144","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5sUAH","task 1145","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5tUAH","task 1146","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5uUAH","task 1147","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5vUAH","task 1148","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5wUAH","task 1149","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5xUAH","task 1150","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5yUAH","task 1151","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE5zUAH","task 1152","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE60UAH","task 1153","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
"00T3C00000GLE61UAH","task 1154","","","0013C00000mXBfsQAG","11/7/2022","call","max, martha , pothos should be assigned with the deal","Item Created","Normal","Item Created"
